,DAY_TYPE,TIME_PER_HOUR,ORIGIN_PT_CODE,DESTINATION_PT_CODE,TOTAL_TRIPS
607,WEEKDAY,8,TE6,TE10,61
608,WEEKDAY,8,TE7,TE10,4
609,WEEKDAY,8,NE16,TE10,21
610,WEEKDAY,8,CC6,TE10,58
611,WEEKDAY,8,TE10,CC6,1
612,WEEKDAY,8,TE10,EW28,1
613,WEEKDAY,8,EW28,TE10,135
614,WEEKDAY,8,TE1,TE10,10
615,WEEKDAY,8,DT1,TE10,4
616,WEEKDAY,8,EW25,TE10,62
617,WEEKDAY,8,TE10,NS13,35
618,WEEKDAY,8,NS13,TE10,620
619,WEEKDAY,8,TE10,NE4/DT19,2
620,WEEKDAY,8,NE4/DT19,TE10,3
621,WEEKDAY,8,NS3,TE10,96
622,WEEKDAY,8,PE3,TE10,8
623,WEEKDAY,8,TE13,TE10,15
624,WEEKDAY,8,EW24/NS1,TE10,107
625,WEEKDAY,8,TE10,EW24/NS1,18
626,WEEKDAY,8,SW4,TE10,16
627,WEEKDAY,8,TE10,EW12/DT14,10
628,WEEKDAY,8,EW12/DT14,TE10,26
629,WEEKDAY,9,NE17,TE10,9
630,WEEKDAY,9,TE10,NS14,1
631,WEEKDAY,9,NS14,TE10,111
632,WEEKDAY,9,SE1,TE10,3
633,WEEKDAY,9,CG2,TE10,29
634,WEEKDAY,9,EW8/CC9,TE10,79
635,WEEKDAY,9,TE10,EW8/CC9,4
636,WEEKDAY,9,TE7,TE10,5
637,WEEKDAY,9,EW29,TE10,2
638,WEEKDAY,9,TE10,EW29,1
639,WEEKDAY,9,EW1,TE10,70
640,WEEKDAY,9,NS23,TE10,130
641,WEEKDAY,9,TE10,NS23,42
642,WEEKDAY,9,DT33,TE10,7
643,WEEKDAY,9,SE4,TE10,13
644,WEEKDAY,9,TE10,NS18,3
645,WEEKDAY,9,NS18,TE10,98
646,WEEKDAY,9,BP2,TE10,2
647,WEEKDAY,9,NE9,TE10,6
648,WEEKDAY,9,NS2,TE10,33
649,WEEKDAY,9,EW22,TE10,23
650,WEEKDAY,9,TE10,EW22,1
651,WEEKDAY,9,NE10,TE10,4
652,WEEKDAY,9,NS24/NE6/CC1,TE10,57
653,WEEKDAY,9,TE10,NS24/NE6/CC1,26
654,WEEKDAY,9,CC16,TE10,6
655,WEEKDAY,9,TE10,DT31,1
656,WEEKDAY,9,DT31,TE10,2
657,WEEKDAY,9,TE10,NS8,3
658,WEEKDAY,9,NS8,TE10,51
659,WEEKDAY,9,CC12,TE10,9
660,WEEKDAY,9,NS11,TE10,92
661,WEEKDAY,9,TE10,NS11,2
662,WEEKDAY,9,TE10,EW23,3
663,WEEKDAY,9,EW23,TE10,50
664,WEEKDAY,9,PE3,TE10,2
665,WEEKDAY,9,SW2,TE10,1
666,WEEKDAY,9,TE10,EW25,1
667,WEEKDAY,9,EW25,TE10,11
668,WEEKDAY,9,CC14,TE10,27
669,WEEKDAY,9,EW3,TE10,39
670,WEEKDAY,9,TE10,EW3,3
671,WEEKDAY,9,TE18,TE10,11
672,WEEKDAY,9,TE10,TE18,4
673,WEEKDAY,9,TE10,DT24,1
674,WEEKDAY,9,CC17/TE9,TE10,2
675,WEEKDAY,9,SE2,TE10,4
676,WEEKDAY,9,TE10,TE14/NS22,34
677,WEEKDAY,9,TE14/NS22,TE10,127
678,WEEKDAY,9,TE16,TE10,58
679,WEEKDAY,9,TE10,TE16,2
680,WEEKDAY,9,SW5,TE10,3
681,WEEKDAY,9,EW24/NS1,TE10,41
682,WEEKDAY,9,TE10,EW24/NS1,2
683,WEEKDAY,9,EW14/NS26,TE10,64
684,WEEKDAY,9,TE10,EW14/NS26,96
685,WEEKDAY,9,CC21,TE10,1
686,WEEKDAY,9,DT1,TE10,2
687,WEEKDAY,9,PW5,TE10,1
688,WEEKDAY,9,EW4,TE10,73
689,WEEKDAY,9,TE10,EW4,1
690,WEEKDAY,9,CC24,TE10,1
691,WEEKDAY,9,PW3,TE10,1
692,WEEKDAY,9,CC6,TE10,53
693,WEEKDAY,9,TE10,CC6,4
694,WEEKDAY,9,TE12,TE10,17
695,WEEKDAY,9,TE10,TE12,4
696,WEEKDAY,9,CC8,TE10,58
697,WEEKDAY,9,TE10,CC8,2
698,WEEKDAY,9,TE10,CE1/DT16,100
699,WEEKDAY,9,CE1/DT16,TE10,13
700,WEEKDAY,9,EW9,TE10,109
701,WEEKDAY,9,TE10,EW9,5
702,WEEKDAY,9,NE15,TE10,8
703,WEEKDAY,9,TE10,NE15,1
704,WEEKDAY,9,TE10,NE16,1
705,WEEKDAY,9,NE16,TE10,30
706,WEEKDAY,9,TE10,NE12/CC13,3
707,WEEKDAY,9,NE12/CC13,TE10,73
708,WEEKDAY,9,EW32,TE10,2
709,WEEKDAY,9,TE10,EW32,1
710,WEEKDAY,9,NE7/DT12,TE10,6
711,WEEKDAY,9,TE10,NE7/DT12,3
712,WEEKDAY,9,TE10,EW17,2
713,WEEKDAY,9,EW17,TE10,128
714,WEEKDAY,9,TE10,NS5,1
715,WEEKDAY,9,NS5,TE10,7
716,WEEKDAY,9,CC5,TE10,64
717,WEEKDAY,9,TE10,PE2,1
718,WEEKDAY,9,CC19/DT9,TE10,1
719,WEEKDAY,9,TE5,TE10,8
720,WEEKDAY,9,TE6,TE10,15
721,WEEKDAY,9,TE10,EW21/CC22,4
722,WEEKDAY,9,EW21/CC22,TE10,23
723,WEEKDAY,9,DT27,TE10,1
724,WEEKDAY,9,TE10,DT27,1
725,WEEKDAY,9,NS12,TE10,43
726,WEEKDAY,9,TE10,NS12,2
727,WEEKDAY,9,DT29,TE10,2
728,WEEKDAY,9,EW5,TE10,69
729,WEEKDAY,9,NE13,TE10,6
730,WEEKDAY,9,TE10,NE13,2
731,WEEKDAY,9,TE10,TE19,8
732,WEEKDAY,9,EW6,TE10,54
733,WEEKDAY,9,TE10,EW6,1
734,WEEKDAY,9,EW19,TE10,75
735,WEEKDAY,9,DT7,TE10,3
736,WEEKDAY,9,TE10,NS4,2
737,WEEKDAY,9,NS4,TE10,4
738,WEEKDAY,9,NS7,TE10,6
739,WEEKDAY,9,TE10,DT13,1
740,WEEKDAY,9,DT13,TE10,1
741,WEEKDAY,9,NE1/CC29,TE10,14
742,WEEKDAY,9,TE10,NE1/CC29,2
743,WEEKDAY,9,NS13,TE10,211
744,WEEKDAY,9,TE10,NS13,3
745,WEEKDAY,9,TE10,EW12/DT14,11
746,WEEKDAY,9,EW12/DT14,TE10,32
747,WEEKDAY,9,CC2,TE10,9
748,WEEKDAY,9,DT8,TE10,2
749,WEEKDAY,9,TE10,NS25/EW13,37
750,WEEKDAY,9,NS25/EW13,TE10,98
751,WEEKDAY,9,NE11,TE10,9
752,WEEKDAY,9,EW15,TE10,40
753,WEEKDAY,9,TE10,EW15,16
754,WEEKDAY,9,CC11,TE10,12
755,WEEKDAY,9,TE10,NS19,8
756,WEEKDAY,9,NS19,TE10,189
757,WEEKDAY,9,TE10,EW18,3
758,WEEKDAY,9,EW18,TE10,51
759,WEEKDAY,9,SW4,TE10,14
760,WEEKDAY,9,EW33,TE10,1
761,WEEKDAY,9,NE14,TE10,4
762,WEEKDAY,9,EW7,TE10,60
763,WEEKDAY,9,TE10,EW7,2
764,WEEKDAY,9,TE10,NS15,5
765,WEEKDAY,9,NS15,TE10,63
766,WEEKDAY,9,EW20,TE10,46
767,WEEKDAY,9,TE10,EW20,4
768,WEEKDAY,9,SW7,TE10,1
769,WEEKDAY,9,EW26,TE10,37
770,WEEKDAY,9,NE5,TE10,11
771,WEEKDAY,9,TE10,CC7,1
772,WEEKDAY,9,CC7,TE10,27
773,WEEKDAY,9,TE10,NS16,18
774,WEEKDAY,9,NS16,TE10,226
775,WEEKDAY,9,CC10/DT26,TE10,2
776,WEEKDAY,9,DT21,TE10,3
777,WEEKDAY,9,TE13,TE10,17
778,WEEKDAY,9,TE10,TE13,1
779,WEEKDAY,9,TE10,NS17/CC15,8
780,WEEKDAY,9,NS17/CC15,TE10,204
781,WEEKDAY,9,CC4/DT15,TE10,20
782,WEEKDAY,9,TE10,CC4/DT15,19
783,WEEKDAY,9,DT28,TE10,11
784,WEEKDAY,9,EW11,TE10,47
785,WEEKDAY,9,TE10,EW11,4
786,WEEKDAY,9,DT5,TE10,10
787,WEEKDAY,9,TE10,EW2/DT32,3
788,WEEKDAY,9,EW2/DT32,TE10,16
789,WEEKDAY,9,EW16/NE3/TE17,TE10,30
790,WEEKDAY,9,TE10,EW16/NE3/TE17,5
791,WEEKDAY,9,NS21/DT11,TE10,28
792,WEEKDAY,9,TE10,NS21/DT11,3
793,WEEKDAY,9,TE10,NS28,8
794,WEEKDAY,9,NS28,TE10,31
795,WEEKDAY,9,TE4,TE10,2
796,WEEKDAY,9,NS10,TE10,78
797,WEEKDAY,9,CG1/DT35,TE10,1
798,WEEKDAY,9,TE10,NS9/TE2,13
799,WEEKDAY,9,NS9/TE2,TE10,59
800,WEEKDAY,9,TE8,TE10,21
801,WEEKDAY,9,EW28,TE10,28
802,WEEKDAY,9,TE10,EW28,1
803,WEEKDAY,9,EW10,TE10,48
804,WEEKDAY,9,TE10,EW10,7
805,WEEKDAY,9,TE10,TE22,34
806,WEEKDAY,9,TE22,TE10,3
807,WEEKDAY,9,NS20,TE10,174
808,WEEKDAY,9,TE10,NS20,13
809,WEEKDAY,9,TE10,CC23,1
810,WEEKDAY,9,CC23,TE10,3
811,WEEKDAY,9,TE10,NE4/DT19,5
812,WEEKDAY,9,NE4/DT19,TE10,7
813,WEEKDAY,9,DT10/TE11,TE10,4
814,WEEKDAY,9,DT25,TE10,19
815,WEEKDAY,9,NS3,TE10,24
816,WEEKDAY,9,TE3,TE10,9
817,WEEKDAY,9,TE10,CC3,2
818,WEEKDAY,9,CC3,TE10,8
819,WEEKDAY,9,NE8,TE10,11
820,WEEKDAY,9,TE10,NE8,3
821,WEEKDAY,9,TE15,TE10,19
822,WEEKDAY,9,TE10,TE15,5
823,WEEKDAY,9,EW27,TE10,43
824,WEEKDAY,9,TE10,EW27,4
825,WEEKDAY,10,TE10,NS13,33
826,WEEKDAY,10,NS13,TE10,82
827,WEEKDAY,10,NS7,TE10,2
828,WEEKDAY,10,TE10,DT13,3
829,WEEKDAY,10,DT13,TE10,2
830,WEEKDAY,10,EW33,TE10,1
831,WEEKDAY,10,EW14/NS26,TE10,77
832,WEEKDAY,10,TE10,EW14/NS26,108
833,WEEKDAY,10,NS15,TE10,26
834,WEEKDAY,10,TE10,NS15,1
835,WEEKDAY,10,TE10,TE16,6
836,WEEKDAY,10,TE16,TE10,23
837,WEEKDAY,10,EW7,TE10,23
838,WEEKDAY,10,TE10,EW7,6
839,WEEKDAY,10,TE10,CC23,3
840,WEEKDAY,10,CC19/DT9,TE10,1
841,WEEKDAY,10,NE15,TE10,8
842,WEEKDAY,10,TE10,TE22,38
843,WEEKDAY,10,TE22,TE10,6
844,WEEKDAY,10,TE5,TE10,3
845,WEEKDAY,10,TE14/NS22,TE10,113
846,WEEKDAY,10,TE10,TE14/NS22,57
847,WEEKDAY,10,EW15,TE10,24
848,WEEKDAY,10,TE10,EW15,11
849,WEEKDAY,10,TE10,DT23,1
850,WEEKDAY,10,TE10,EW10,2
851,WEEKDAY,10,EW10,TE10,20
852,WEEKDAY,10,TE10,NS24/NE6/CC1,24
853,WEEKDAY,10,NS24/NE6/CC1,TE10,26
854,WEEKDAY,10,TE10,EW26,1
855,WEEKDAY,10,EW26,TE10,5
856,WEEKDAY,10,TE10,EW18,2
857,WEEKDAY,10,EW18,TE10,12
858,WEEKDAY,10,TE10,TE6,2
859,WEEKDAY,10,TE6,TE10,9
860,WEEKDAY,10,TE10,EW1,1
861,WEEKDAY,10,EW1,TE10,18
862,WEEKDAY,10,EW24/NS1,TE10,13
863,WEEKDAY,10,TE10,EW24/NS1,6
864,WEEKDAY,10,TE10,PW5,1
865,WEEKDAY,10,TE10,TE7,3
866,WEEKDAY,10,TE7,TE10,4
867,WEEKDAY,10,CC14,TE10,9
868,WEEKDAY,10,TE10,NS16,9
869,WEEKDAY,10,NS16,TE10,74
870,WEEKDAY,10,TE4,TE10,2
871,WEEKDAY,10,NS5,TE10,10
872,WEEKDAY,10,TE10,NE14,3
873,WEEKDAY,10,NE14,TE10,8
874,WEEKDAY,10,EW11,TE10,38
875,WEEKDAY,10,TE10,EW11,13
876,WEEKDAY,10,NE12/CC13,TE10,48
877,WEEKDAY,10,TE10,NE12/CC13,1
878,WEEKDAY,10,TE10,DT17,3
879,WEEKDAY,10,DT17,TE10,1
880,WEEKDAY,10,EW25,TE10,7
881,WEEKDAY,10,TE10,EW3,6
882,WEEKDAY,10,EW3,TE10,15
883,WEEKDAY,10,TE10,NE5,1
884,WEEKDAY,10,NE5,TE10,13
885,WEEKDAY,10,TE19,TE10,3
886,WEEKDAY,10,TE10,TE19,1
887,WEEKDAY,10,TE10,DT5,1
888,WEEKDAY,10,DT30,TE10,3
889,WEEKDAY,10,NE17,TE10,8
890,WEEKDAY,10,TE10,NE17,1
891,WEEKDAY,10,NE13,TE10,2
892,WEEKDAY,10,EW12/DT14,TE10,31
893,WEEKDAY,10,TE10,EW12/DT14,9
894,WEEKDAY,10,TE12,TE10,20
895,WEEKDAY,10,TE10,TE12,2
896,WEEKDAY,10,TE10,CC8,3
897,WEEKDAY,10,CC8,TE10,15
898,WEEKDAY,10,TE10,DT31,1
899,WEEKDAY,10,DT18,TE10,1
900,WEEKDAY,10,NS14,TE10,44
901,WEEKDAY,10,TE10,NS14,10
902,WEEKDAY,10,NS28,TE10,39
903,WEEKDAY,10,TE10,NS28,28
904,WEEKDAY,10,NS9/TE2,TE10,35
905,WEEKDAY,10,TE10,NS9/TE2,7
906,WEEKDAY,10,TE18,TE10,80
907,WEEKDAY,10,TE10,TE18,18
908,WEEKDAY,10,NS19,TE10,79
909,WEEKDAY,10,TE10,NS19,44
910,WEEKDAY,10,TE8,TE10,5
911,WEEKDAY,10,TE10,TE8,4
912,WEEKDAY,10,CC4/DT15,TE10,18
913,WEEKDAY,10,TE10,CC4/DT15,19
914,WEEKDAY,10,TE10,DT1,3
915,WEEKDAY,10,DT1,TE10,1
916,WEEKDAY,10,TE3,TE10,8
917,WEEKDAY,10,TE15,TE10,16
918,WEEKDAY,10,TE10,TE15,2
919,WEEKDAY,10,DT28,TE10,3
920,WEEKDAY,10,EW20,TE10,10
921,WEEKDAY,10,TE10,CE1/DT16,137
922,WEEKDAY,10,CE1/DT16,TE10,15
923,WEEKDAY,10,DT20,TE10,3
924,WEEKDAY,10,EW5,TE10,30
925,WEEKDAY,10,NE1/CC29,TE10,18
926,WEEKDAY,10,TE10,NE1/CC29,12
927,WEEKDAY,10,NS18,TE10,37
928,WEEKDAY,10,TE10,NS18,1
929,WEEKDAY,10,TE10,EW27,7
930,WEEKDAY,10,EW27,TE10,19
931,WEEKDAY,10,CC12,TE10,10
932,WEEKDAY,10,TE10,CC12,2
933,WEEKDAY,10,CC21,TE10,1
934,WEEKDAY,10,TE10,TE13,1
935,WEEKDAY,10,TE13,TE10,15
936,WEEKDAY,10,TE10,CC27,1
937,WEEKDAY,10,CC27,TE10,2
938,WEEKDAY,10,CC7,TE10,11
939,WEEKDAY,10,TE10,CC7,5
940,WEEKDAY,10,DT33,TE10,5
941,WEEKDAY,10,CC6,TE10,13
942,WEEKDAY,10,TE10,CC6,13
943,WEEKDAY,10,NS2,TE10,7
944,WEEKDAY,10,TE10,NS2,2
945,WEEKDAY,10,NE7/DT12,TE10,3
946,WEEKDAY,10,TE10,NE7/DT12,15
947,WEEKDAY,10,TE10,EW29,1
948,WEEKDAY,10,EW29,TE10,3
949,WEEKDAY,10,TE10,EW9,18
950,WEEKDAY,10,EW9,TE10,32
951,WEEKDAY,10,NE9,TE10,5
952,WEEKDAY,10,TE10,NE9,4
953,WEEKDAY,10,CC10/DT26,TE10,8
954,WEEKDAY,10,NE8,TE10,15
955,WEEKDAY,10,TE1,TE10,2
956,WEEKDAY,10,TE10,TE1,1
957,WEEKDAY,10,TE10,EW4,3
958,WEEKDAY,10,EW4,TE10,26
959,WEEKDAY,10,TE10,EW8/CC9,14
960,WEEKDAY,10,EW8/CC9,TE10,48
961,WEEKDAY,10,EW2/DT32,TE10,7
962,WEEKDAY,10,CC3,TE10,7
963,WEEKDAY,10,TE10,CC3,2
964,WEEKDAY,10,TE10,CG2,5
965,WEEKDAY,10,CG2,TE10,25
966,WEEKDAY,10,TE10,EW23,3
967,WEEKDAY,10,EW23,TE10,22
968,WEEKDAY,10,TE10,EW6,1
969,WEEKDAY,10,EW6,TE10,26
970,WEEKDAY,10,TE10,NS17/CC15,8
971,WEEKDAY,10,NS17/CC15,TE10,46
972,WEEKDAY,10,TE10,EW19,3
973,WEEKDAY,10,EW19,TE10,15
974,WEEKDAY,10,NE10,TE10,2
975,WEEKDAY,10,TE10,NE10,1
976,WEEKDAY,10,CC28,TE10,1
977,WEEKDAY,10,CC20,TE10,1
978,WEEKDAY,10,TE10,NS21/DT11,6
979,WEEKDAY,10,NS21/DT11,TE10,9
980,WEEKDAY,10,SE2,TE10,4
981,WEEKDAY,10,NS8,TE10,15
982,WEEKDAY,10,TE10,NS8,1
983,WEEKDAY,10,CC2,TE10,12
984,WEEKDAY,10,TE10,CC2,2
985,WEEKDAY,10,NE16,TE10,7
986,WEEKDAY,10,TE10,NE16,2
987,WEEKDAY,10,TE10,NE11,2
988,WEEKDAY,10,NE11,TE10,5
989,WEEKDAY,10,TE10,NS25/EW13,66
990,WEEKDAY,10,NS25/EW13,TE10,108
991,WEEKDAY,10,NS20,TE10,76
992,WEEKDAY,10,TE10,NS20,20
993,WEEKDAY,10,TE10,EW22,2
994,WEEKDAY,10,EW22,TE10,10
995,WEEKDAY,10,TE10,SE4,1
996,WEEKDAY,10,SE4,TE10,1
997,WEEKDAY,10,TE10,CC11,2
998,WEEKDAY,10,CC11,TE10,4
999,WEEKDAY,10,NS12,TE10,17
1000,WEEKDAY,10,TE10,NS12,2
1001,WEEKDAY,10,TE10,NS10,6
1002,WEEKDAY,10,NS10,TE10,38
1003,WEEKDAY,10,TE10,NE4/DT19,8
1004,WEEKDAY,10,NE4/DT19,TE10,13
1005,WEEKDAY,10,CC5,TE10,17
1006,WEEKDAY,10,TE10,CC5,1
1007,WEEKDAY,10,NS4,TE10,2
1008,WEEKDAY,10,TE10,NS4,1
1009,WEEKDAY,10,TE10,NS23,49
1010,WEEKDAY,10,NS23,TE10,108
1011,WEEKDAY,10,DT10/TE11,TE10,11
1012,WEEKDAY,10,NS3,TE10,19
1013,WEEKDAY,10,TE10,CC17/TE9,1
1014,WEEKDAY,10,EW17,TE10,9
1015,WEEKDAY,10,TE10,EW17,4
1016,WEEKDAY,10,DT24,TE10,1
1017,WEEKDAY,10,EW32,TE10,3
1018,WEEKDAY,10,TE10,EW32,1
1019,WEEKDAY,10,EW28,TE10,4
1020,WEEKDAY,10,TE10,EW28,1
1021,WEEKDAY,10,EW16/NE3/TE17,TE10,19
1022,WEEKDAY,10,TE10,EW16/NE3/TE17,2
1023,WEEKDAY,10,EW21/CC22,TE10,1
1024,WEEKDAY,10,TE10,EW21/CC22,1
1025,WEEKDAY,10,CC16,TE10,2
1026,WEEKDAY,10,EW31,TE10,1
1027,WEEKDAY,10,TE10,NS11,3
1028,WEEKDAY,10,NS11,TE10,21
1029,WEEKDAY,11,TE22,TE10,8
1030,WEEKDAY,11,TE10,TE22,37
1031,WEEKDAY,11,DT18,TE10,1
1032,WEEKDAY,11,NE1/CC29,TE10,28
1033,WEEKDAY,11,TE10,NE1/CC29,10
1034,WEEKDAY,11,TE10,CC2,3
1035,WEEKDAY,11,CC2,TE10,6
1036,WEEKDAY,11,NE11,TE10,1
1037,WEEKDAY,11,EW15,TE10,21
1038,WEEKDAY,11,TE10,EW15,39
1039,WEEKDAY,11,DT20,TE10,2
1040,WEEKDAY,11,NE13,TE10,2
1041,WEEKDAY,11,DT31,TE10,1
1042,WEEKDAY,11,NS25/EW13,TE10,109
1043,WEEKDAY,11,TE10,NS25/EW13,269
1044,WEEKDAY,11,TE10,CC28,1
1045,WEEKDAY,11,NS20,TE10,55
1046,WEEKDAY,11,TE10,NS20,57
1047,WEEKDAY,11,TE10,DT28,1
1048,WEEKDAY,11,TE10,SE4,1
1049,WEEKDAY,11,TE8,TE10,7
1050,WEEKDAY,11,TE10,TE8,3
1051,WEEKDAY,11,TE4,TE10,5
1052,WEEKDAY,11,NS7,TE10,14
1053,WEEKDAY,11,TE1,TE10,4
1054,WEEKDAY,11,TE5,TE10,15
1055,WEEKDAY,11,TE10,TE5,3
1056,WEEKDAY,11,TE10,EW5,5
1057,WEEKDAY,11,EW5,TE10,14
1058,WEEKDAY,11,CC6,TE10,11
1059,WEEKDAY,11,TE10,CC6,27
1060,WEEKDAY,11,TE10,TE16,9
1061,WEEKDAY,11,TE16,TE10,35
1062,WEEKDAY,11,NS17/CC15,TE10,29
1063,WEEKDAY,11,TE10,NS17/CC15,28
1064,WEEKDAY,11,EW21/CC22,TE10,4
1065,WEEKDAY,11,TE10,EW21/CC22,3
1066,WEEKDAY,11,TE10,NS24/NE6/CC1,72
1067,WEEKDAY,11,NS24/NE6/CC1,TE10,33
1068,WEEKDAY,11,TE10,CC27,1
1069,WEEKDAY,11,DT30,TE10,2
1070,WEEKDAY,11,TE10,DT30,1
1071,WEEKDAY,11,TE10,NS18,10
1072,WEEKDAY,11,NS18,TE10,29
1073,WEEKDAY,11,TE10,DT22,1
1074,WEEKDAY,11,DT22,TE10,9
1075,WEEKDAY,11,TE10,NE15,1
1076,WEEKDAY,11,NE15,TE10,3
1077,WEEKDAY,11,TE10,NS21/DT11,10
1078,WEEKDAY,11,NS21/DT11,TE10,19
1079,WEEKDAY,11,TE10,NS28,25
1080,WEEKDAY,11,NS28,TE10,38
1081,WEEKDAY,11,BP7,TE10,2
1082,WEEKDAY,11,TE10,NE12/CC13,4
1083,WEEKDAY,11,NE12/CC13,TE10,22
1084,WEEKDAY,11,EW1,TE10,15
1085,WEEKDAY,11,DT13,TE10,7
1086,WEEKDAY,11,TE10,DT13,4
1087,WEEKDAY,11,CC10/DT26,TE10,8
1088,WEEKDAY,11,TE10,CC10/DT26,7
1089,WEEKDAY,11,TE10,NS15,2
1090,WEEKDAY,11,NS15,TE10,9
1091,WEEKDAY,11,SW5,TE10,2
1092,WEEKDAY,11,TE10,SW5,1
1093,WEEKDAY,11,NS14,TE10,14
1094,WEEKDAY,11,TE10,NS14,18
1095,WEEKDAY,11,TE10,CC21,1
1096,WEEKDAY,11,CC21,TE10,1
1097,WEEKDAY,11,TE10,CC26,1
1098,WEEKDAY,11,CC26,TE10,1
1099,WEEKDAY,11,DT24,TE10,1
1100,WEEKDAY,11,NS9/TE2,TE10,25
1101,WEEKDAY,11,TE10,NS9/TE2,5
1102,WEEKDAY,11,TE3,TE10,3
1103,WEEKDAY,11,TE10,TE3,4
1104,WEEKDAY,11,DT8,TE10,1
1105,WEEKDAY,11,EW26,TE10,14
1106,WEEKDAY,11,TE10,EW26,3
1107,WEEKDAY,11,TE18,TE10,100
1108,WEEKDAY,11,TE10,TE18,51
1109,WEEKDAY,11,EW11,TE10,29
1110,WEEKDAY,11,TE10,EW11,10
1111,WEEKDAY,11,CE1/DT16,TE10,16
1112,WEEKDAY,11,TE10,CE1/DT16,168
1113,WEEKDAY,11,TE10,EW12/DT14,19
1114,WEEKDAY,11,EW12/DT14,TE10,40
1115,WEEKDAY,11,TE10,EW2/DT32,3
1116,WEEKDAY,11,EW2/DT32,TE10,4
1117,WEEKDAY,11,TE10,EW6,3
1118,WEEKDAY,11,EW6,TE10,9
1119,WEEKDAY,11,NS10,TE10,14
1120,WEEKDAY,11,TE10,NS10,3
1121,WEEKDAY,11,TE10,NE16,1
1122,WEEKDAY,11,NE16,TE10,4
1123,WEEKDAY,11,TE10,TE7,1
1124,WEEKDAY,11,TE7,TE10,3
1125,WEEKDAY,11,TE10,TE15,5
1126,WEEKDAY,11,TE15,TE10,33
1127,WEEKDAY,11,TE10,NS13,36
1128,WEEKDAY,11,NS13,TE10,45
1129,WEEKDAY,11,EW28,TE10,5
1130,WEEKDAY,11,TE10,EW28,1
1131,WEEKDAY,11,EW32,TE10,9
1132,WEEKDAY,11,TE10,EW32,1
1133,WEEKDAY,11,TE10,EW27,6
1134,WEEKDAY,11,EW27,TE10,16
1135,WEEKDAY,11,TE10,DT17,1
1136,WEEKDAY,11,TE10,NE17,3
1137,WEEKDAY,11,NE17,TE10,3
1138,WEEKDAY,11,CC12,TE10,8
1139,WEEKDAY,11,TE10,CC12,1
1140,WEEKDAY,11,DT21,TE10,5
1141,WEEKDAY,11,TE10,EW7,4
1142,WEEKDAY,11,EW7,TE10,13
1143,WEEKDAY,11,TE10,NS16,38
1144,WEEKDAY,11,NS16,TE10,29
1145,WEEKDAY,11,TE19,TE10,20
1146,WEEKDAY,11,TE10,TE19,7
1147,WEEKDAY,11,TE10,EW16/NE3/TE17,15
1148,WEEKDAY,11,EW16/NE3/TE17,TE10,19
1149,WEEKDAY,11,TE12,TE10,26
1150,WEEKDAY,11,TE10,TE12,6
1151,WEEKDAY,11,TE10,EW10,6
1152,WEEKDAY,11,EW10,TE10,12
1153,WEEKDAY,11,DT10/TE11,TE10,3
1154,WEEKDAY,11,TE10,DT10/TE11,1
1155,WEEKDAY,11,CC24,TE10,2
1156,WEEKDAY,11,TE10,CC24,1
1157,WEEKDAY,11,CC17/TE9,TE10,2
1158,WEEKDAY,11,TE10,EW33,1
1159,WEEKDAY,11,EW14/NS26,TE10,141
1160,WEEKDAY,11,TE10,EW14/NS26,201
1161,WEEKDAY,11,TE10,NE4/DT19,1
1162,WEEKDAY,11,NE4/DT19,TE10,19
1163,WEEKDAY,11,TE10,NS23,117
1164,WEEKDAY,11,NS23,TE10,115
1165,WEEKDAY,11,EW19,TE10,12
1166,WEEKDAY,11,TE10,EW19,1
1167,WEEKDAY,11,TE10,CC5,17
1168,WEEKDAY,11,CC5,TE10,7
1169,WEEKDAY,11,NS11,TE10,18
1170,WEEKDAY,11,TE10,NS11,12
1171,WEEKDAY,11,TE10,NS5,1
1172,WEEKDAY,11,NS5,TE10,7
1173,WEEKDAY,11,TE14/NS22,TE10,163
1174,WEEKDAY,11,TE10,TE14/NS22,149
1175,WEEKDAY,11,TE10,EW20,3
1176,WEEKDAY,11,EW20,TE10,5
1177,WEEKDAY,11,EW17,TE10,14
1178,WEEKDAY,11,TE10,EW17,14
1179,WEEKDAY,11,DT33,TE10,2
1180,WEEKDAY,11,TE10,DT33,2
1181,WEEKDAY,11,TE10,NS2,2
1182,WEEKDAY,11,NS2,TE10,7
1183,WEEKDAY,11,CC7,TE10,10
1184,WEEKDAY,11,TE10,CC7,9
1185,WEEKDAY,11,EW18,TE10,10
1186,WEEKDAY,11,TE10,EW18,3
1187,WEEKDAY,11,TE10,CC8,5
1188,WEEKDAY,11,CC8,TE10,15
1189,WEEKDAY,11,PE3,TE10,1
1190,WEEKDAY,11,TE10,PE3,2
1191,WEEKDAY,11,TE10,NE14,1
1192,WEEKDAY,11,NE14,TE10,7
1193,WEEKDAY,11,TE10,EW8/CC9,19
1194,WEEKDAY,11,EW8/CC9,TE10,29
1195,WEEKDAY,11,DT6,TE10,1
1196,WEEKDAY,11,TE10,NE7/DT12,6
1197,WEEKDAY,11,NE7/DT12,TE10,8
1198,WEEKDAY,11,NS4,TE10,5
1199,WEEKDAY,11,TE10,NS4,3
1200,WEEKDAY,11,TE10,CC23,2
1201,WEEKDAY,11,CC23,TE10,1
1202,WEEKDAY,11,TE10,NS19,20
1203,WEEKDAY,11,NS19,TE10,42
1204,WEEKDAY,11,TE10,DT29,1
