YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,CC2,1882,1480
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,CE1/DT16,12715,11641
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,SW2,1301,1536
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,DT6,1730,1513
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,NS28,1296,1042
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,EW25,2265,2385
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,PE2,1376,1652
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,BP4,438,427
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,TE18,2632,1495
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,EW24/NS1,24892,22649
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,NS12,3734,3726
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,NS9/TE2,14704,15786
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,BP8,486,421
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,NS16,11379,13020
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,NE12/CC13,17548,18511
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,SW6,851,950
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,TE14/NS22,24432,24272
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,TE15,1768,1743
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,CC20,1372,1358
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,NE1/CC29,16109,15137
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,NE9,5526,4979
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,EW18,4235,4074
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,EW4,3750,3658
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,CC24,2240,1377
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,CC10/DT26,4262,4157
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,SE1,1040,1278
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,SW3,643,813
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,SE3,804,843
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,EW11,5101,5822
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,DT17,1089,809
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,CC16,1654,1530
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,NS7,5217,4121
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,SW4,515,643
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,CC10/DT26,4579,3841
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,CC2,1776,1275
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,NS20,8896,6530
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,NS14,7457,7745
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,NE5,2852,2827
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,EW4,3888,3897
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,SW1,762,513
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,EW30,1344,252
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,CC19/DT9,2661,2663
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,SW2,1424,1468
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,PE5,1530,1454
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,NS2,7034,8837
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,NS4/BP1,10014,11810
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,EW26,7462,8296
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,DT6,2105,1624
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,SW3,624,660
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,NS27/CE2/TE20,978,1212
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,EW31,1381,361
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,DT23,794,733
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,NS15,3669,3445
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,TE7,1438,982
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,BP9,608,592
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,SW5,2406,2450
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,NE1/CC29,18382,14136
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,DT28,2352,2197
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,BP8,467,405
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,EW11,5198,5394
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,SE1,1108,1221
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,CC28,1108,1147
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,BP2,773,773
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,CC7,1661,1866
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,EW18,4043,4431
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,PW1,896,960
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,CC12,1243,1071
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,TE15,1816,1768
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,EW14/NS26,5715,3683
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,NE4/DT19,21073,17646
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,PE1,1018,1148
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,CC24,2636,1284
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,PW7,871,928
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,DT10/TE11,1626,1494
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,DT24,1068,1245
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,TE12,810,436
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,NS23,11980,10295
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,NE8,10571,12029
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,EW6,2721,3582
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,BP6/DT1,10015,11548
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,EW29,4885,2609
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,EW15,4793,3277
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,NS7,5930,4597
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,DT33,3992,3698
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,DT21,2290,1895
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,NS25/EW13,21031,16231
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,EW22,1382,1760
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,SE3,866,832
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,CC6,4080,4502
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,TE14/NS22,29027,23856
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,PE7,1242,1299
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,EW28,6879,5590
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,NE7/DT12,10622,11035
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,NS12,4017,3943
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,SW8,500,612
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,DT22,2494,3230
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,EW1,7477,8899
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,PE6,2071,2059
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,NS19,11231,11710
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,CC25,1613,1142
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,DT13,3643,3003
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,DT25,872,898
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,NE17/PTC,13133,14470
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,EW27,12871,15448
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,NS5,7227,8031
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,BP10,773,1138
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,EW10,4260,4172
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,PW6,465,452
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,EW12/DT14,23130,19995
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,EW32,1195,669
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,DT18,1255,793
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,DT29,1620,1661
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,PE3,1834,1753
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,NS17/CC15,11796,13041
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,NS9/TE2,14972,16991
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,EW19,4145,4511
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,EW2/DT32,16975,17375
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,DT7,1265,2210
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,CC26,930,547
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,BP3,998,1205
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,TE8,2641,2756
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,TE4,1090,808
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,NS8,4663,4719
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,CC8,2329,2375
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,NE16/STC,12276,14449
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,CC5,2062,1443
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,DT3,1863,1930
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,PE2,1514,1699
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,NS28,1755,711
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,EW16/NE3/TE17,5731,4126
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,NS11,10504,11231
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,EW24/NS1,26442,22976
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,SE4,1040,1057
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,DT5,4483,4298
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,DT20,1365,1252
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,DT2,435,589
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,EW17,6770,7498
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,TE3,2603,1540
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,EW7,4112,4591
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,BP4,442,438
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,NE9,5230,5246
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,CC20,1350,1407
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,PW3,423,276
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,EW20,3611,3287
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,EW5,9186,10846
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,SW7,660,737
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,DT27,2019,1563
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,EW21/CC22,6442,4163
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,TE6,2117,2302
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,PE4,539,541
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,CC16,1661,1571
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,CC27,747,434
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,NE13,6428,6284
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,BP7,190,399
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,NS16,11526,14112
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,NE15,4697,5422
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,BP12,666,460
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,CE1/DT16,13513,10518
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,DT8,869,1071
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,PW4,2008,1925
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,SE2,1518,1786
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,CG2,8355,5935
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,TE5,788,882
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,SE5,788,729
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,DT17,1146,855
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,EW9,6756,6482
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,CC23,1055,620
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,CC4/DT15,5649,6157
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,CC21,2053,1846
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,NE11,2190,1933
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,NS18,3373,3525
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,NS3,4764,5903
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,TE1,750,541
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,CC11,3903,2547
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,PW5,865,1009
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,NS24/NE6/CC1,14190,11448
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,TE19,568,328
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,NE10,4136,4234
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,DT34,1146,887
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,DT30,1772,2028
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,CC17/TE9,1236,1214
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,NS13,13554,16918
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,BP13,380,191
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,TE18,2273,1426
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,TE13,744,602
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,BP5,636,471
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,EW3,4390,5180
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,NS10,9533,10079
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,NE12/CC13,17681,19741
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,EW8/CC9,21057,18276
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,NE14,7930,8680
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,TE22,935,1704
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,CC14,1672,1880
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,CG1/DT35,5421,5023
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,SW6,948,956
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,EW23,12981,13367
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,EW25,2242,3060
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,NS21/DT11,15220,15655
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,TE16,1181,1256
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,BP11,821,883
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,EW33,1208,838
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,DT31,2337,2058
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,CC3,3436,3179
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,DT31,2347,2511
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,NE7/DT12,12680,13221
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,EW33,1599,962
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,DT21,2461,1696
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,NE12/CC13,18466,22281
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,CC6,4314,4035
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,TE12,836,483
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,TE13,753,579
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,NS16,12458,16109
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,BP10,854,1280
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,NS18,3712,3809
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,CC10/DT26,5496,3867
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,PE7,1586,1253
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,EW11,6133,6551
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,NS14,8019,9180
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,EW10,4799,4885
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,CC11,4526,2760
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,BP11,941,870
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,EW22,1730,1829
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,TE22,1072,2019
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,SE5,847,869
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,DT23,930,762
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,EW27,15144,19870
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,EW15,4992,4145
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,CC23,1655,740
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,NS12,4529,4553
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,BP5,671,518
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,SW4,687,693
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,EW1,8134,10027
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,DT8,1096,1298
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,PE1,1111,1106
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,NS19,11992,12096
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,SW2,1672,1514
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,EW3,4850,6201
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,DT6,1775,1563
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,TE15,1693,1823
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,BP6/DT1,10714,13122
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,SE4,1039,1161
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,EW17,7359,8569
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,EW12/DT14,23753,18423
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,NE1/CC29,20518,13986
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,BP8,519,463
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,TE18,2072,1811
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,TE1,855,899
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,BP7,235,439
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,NS2,8152,9527
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,EW9,7259,8577
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,TE3,2259,1679
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,PE5,1666,1643
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,PW4,1816,2230
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,SW5,2405,2941
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,CC28,1229,1268
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,TE19,573,356
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,NS13,13577,19173
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,BP4,504,500
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,PW5,957,1261
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,EW23,13972,15642
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,CC12,1714,1240
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,EW7,4589,5456
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,EW28,8989,7510
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,NE14,8503,9904
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,EW18,4852,4748
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,PE3,1786,1867
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,NE15,4906,5911
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,DT20,1563,1350
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,NE16/STC,13253,16688
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,DT7,1723,2596
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,TE16,1384,1345
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,NE13,7029,6967
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,NS11,10925,13478
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,DT25,994,1201
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,DT3,2083,2276
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,CG1/DT35,5820,4706
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,CE1/DT16,15376,11296
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,NS20,8306,8126
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,EW2/DT32,17645,20045
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,NE9,5953,6235
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,CC21,2193,2432
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,BP9,618,690
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,NS15,3860,4155
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,CC2,2179,1069
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,DT13,3631,2859
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,CC16,1976,1706
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,CC3,3475,2719
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,SW8,637,616
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,SW1,652,758
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,EW20,4112,3361
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,TE5,902,1195
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,DT34,1565,979
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,DT24,1216,1504
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,SE2,1698,1743
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,EW4,4786,4591
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,PW1,814,812
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,EW25,2822,3871
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,PE2,1599,1717
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,DT10/TE11,1846,1769
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,TE14/NS22,30973,21428
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,PE6,2202,2182
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,DT29,1761,2015
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,NS10,10786,11542
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,TE6,2230,2569
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,TE4,1113,1117
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,DT5,4540,5059
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,BP2,758,824
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,PW3,407,296
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,NE4/DT19,21054,19903
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,CC26,1376,810
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,BP3,1073,1255
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,NS21/DT11,16895,17201
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,DT27,2440,1871
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,PW7,923,860
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,DT33,4273,4419
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,NE8,11486,15513
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,PW6,457,420
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,CC17/TE9,1732,1302
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,CC4/DT15,5796,5718
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,EW24/NS1,29005,26688
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,NE5,2948,3371
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,EW29,8502,3527
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,DT18,1332,1115
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,EW31,2564,445
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,BP13,380,221
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,NS7,9444,5794
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,NE11,2320,2095
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,NS8,5524,5954
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,CC27,694,410
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,EW16/NE3/TE17,6260,5025
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,SW3,740,784
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,EW5,10231,13061
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,NS5,7712,9659
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,CC24,2716,1338
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,DT28,3311,2801
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,SE3,969,949
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,EW30,2227,447
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,CC8,2600,2444
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,EW26,9612,10290
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,NE10,4951,4546
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,EW14/NS26,5250,4335
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,DT30,2138,2331
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,DT22,2957,4580
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,CG2,7687,6034
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,DT17,1270,1046
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,SE1,1365,1236
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,SW6,900,1147
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,NS23,12369,10287
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,CC7,2138,2260
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,PE4,625,613
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,NE17/PTC,14026,15684
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,NS24/NE6/CC1,14704,10644
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,NS9/TE2,16010,19430
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,NS28,1392,526
